,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
10,-9.999997656523744e-09,55.88582866351327,15.469949156961565,-188.08976042891862,82.93351809744814,-1.0000004944567226e-08,93.622296391486,-19.46792728075205,-155.68157758713636,270.5443435755688,-9.999991630191663e-09,113.37970033342182,2.82513015825171,-248.97099581270857,280.08876251431093,-9.99999887673148e-09,109.07192811363277,3.898625357564497,-330.65366731170246,235.62330314513704,-1.0000004678943773e-08,115.89223848277341,-6.2552689437825535,-275.24672724748314,302.93462746340555,-1.0000012315618036e-08,144.7290898069532,-5.205679231830999,-346.5209146447209,359.62041975427996,-9.999997623320813e-09,200.88997049277347,-40.042648088060616,-371.88149479321777,455.1414010208501,-9.999997075472441e-09,155.2098491914279,2.1063433254239357,-343.8424542341589,370.25863388615,-1.000001430779393e-08,138.82171638260198,8.351011756860402,-352.23068962747516,334.3275759437545,-1.0000003749261689e-08,149.03179481496656,4.957522418010591,-373.2305509621881,370.2320990520218,-9.999995614543452e-09,163.49122756631243,4.455396682797488,-466.9462917466174,307.16603795349124,-1.0000003018797194e-08,128.43564096983275,3.393366834545432,-282.5106387229588,294.6427030472964,03
11,-9.999996278602084e-09,39.75948751942209,13.529205867038716,-147.92970000849843,46.385600317297275,-9.999998569604363e-09,69.58689545038003,7.040220858247508,-205.85310961451856,152.38810872419538,-9.999977651757468e-09,98.48024805818186,5.6987003946417545,-220.96892477008117,223.72778380346392,-9.99999073371251e-09,124.55905720570306,-9.38889056599892,-260.82496312638415,335.0939524748368,-9.999990389232096e-09,117.2241420764116,5.838010796769374,-270.0043066271427,293.971610478435,-9.999874855481305e-09,126.82015914665678,28.661869360951187,-375.64717410784823,264.18760694231673,-9.999984491561373e-09,156.20010916332936,-8.19460153008761,-328.1756233629938,463.89866015982864,-9.999988675130752e-09,139.83676503409802,-17.08711910564452,-341.4108098311658,306.4094004801196,-1.0000000296156805e-08,137.68277305086062,24.785510102186464,-297.6491111724698,317.1495768573835,-1.0000046116202382e-08,123.32558515506662,2.94985756962447,-453.48954764578264,261.4599117153363,-1.000002290735321e-08,166.92117658144832,-9.241797270555857,-394.4480129269503,405.6877627817336,-9.9999846243731e-09,128.09847440504453,-0.6645495867733047,-326.61061834625826,391.0854686033486,04
12,-1.0000001427131662e-08,58.54343919306348,26.953072466757767,-158.42151126056285,73.54187048623346,-9.999956534692985e-09,86.42242316138262,1.2359986716791838,-245.91688438929958,226.4372263245728,-1.0000000794200778e-08,124.28071850903875,5.230710058280142,-243.48585319040671,256.49210348804417,-1.0000015702317057e-08,138.05330811770372,2.6455322022775363,-362.4127931302621,353.09230150624336,-1.000000567503172e-08,95.88262474574101,20.35016586883367,-222.92946538189702,245.1953913053081,-9.999922667702776e-09,151.99928555984317,7.315021982172567,-353.08867773142015,323.20704919480136,-1.0000009526571784e-08,166.93901403237646,-50.32868840477785,-251.23228338715205,456.71702579853206,-1.0000005807843446e-08,210.5310225560074,-19.97164635929822,-388.6308805463267,558.8325320707594,-1.0000024733514447e-08,153.54866265672763,7.779544490005861,-576.8375057511257,323.5267395829093,-1.0000010057818689e-08,166.94925635694386,-18.0601413879874,-369.39458733513385,443.7893404959366,-9.999952948776376e-09,198.14943888059858,-18.053267140660992,-488.39209483516805,411.85257015000593,-9.999991264959416e-09,155.4065413036773,-12.250177820425861,-354.60730691941467,302.84213360369773,05
13,-1.0000003815667552e-08,66.1790817503002,19.648628071213455,-189.76215233579194,82.39237690009531,-1.0000032038159392e-08,83.90018533125317,-0.40583115424712446,-226.6970102927665,174.1636297199566,-9.999998270777978e-09,113.76308096939435,1.3133717131638747,-295.6813569184922,333.706675678152,-9.999986749360722e-09,120.56790735345639,-5.35526432724096,-407.8312032061027,318.1256781441805,-9.999999731706968e-09,118.66942428293015,-8.974291761778419,-323.3945506920563,307.19539192825334,-1.0000031042071445e-08,173.46906237926572,25.58549335972137,-437.37930980581484,315.34374103478245,-1.0000029381924867e-08,154.19263349307244,-0.4209799029049677,-351.17896623860344,299.51413858451656,-1.0000013112488393e-08,163.11540223406095,6.789824408652009,-473.3303919585763,403.04459933158853,-1.000003788187535e-08,133.3841698836036,2.491238393905178,-479.81178463617243,276.1626669237056,-1.000001683121673e-08,150.67736948062065,2.3620659353970836,-400.35993929188754,318.8140620094888,-9.999991929018048e-09,147.09876738922713,6.930762431420554,-415.128670840291,274.52035342604324,-1.0000013510923573e-08,166.41668753768988,-4.51630813177961,-354.1468953036569,406.8049147415024,06
14,-9.999998204372116e-09,59.39873470345691,19.717783243442547,-186.597583460629,81.16273170583122,-1.0000003948479279e-08,100.6314152101231,-12.238339319491203,-255.65196376264703,187.92172998548432,-9.999992012025376e-09,111.91278397750686,3.764062661407939,-343.88663600640194,313.23572283172416,-9.999958825695264e-09,131.03491737339345,1.1594413767821337,-313.1893618174494,328.7358537073571,-9.999982063597002e-09,132.48626658358202,-0.03957922345937259,-301.4682442000823,296.71497045489195,-1.0000064643438201e-08,151.62224399993033,-0.734789922959834,-358.9160813596439,288.4798059920523,-1.0000004778552568e-08,205.11752193584357,-43.71290563364768,-389.46211486143557,520.2670356040495,-1.0000038213904667e-08,140.90979520050732,-9.914216060019754,-277.8608192997211,350.5364528191001,-1.0000014241388068e-08,144.3074175719546,10.399170496885162,-402.80041855190456,327.87563320788786,-9.999968952589396e-09,147.88652041872172,-14.472339120932489,-378.6273871632758,424.89687761182927,-9.999984674177498e-09,187.7577183098619,3.6928455089564363,-396.8942592636753,366.6133311717715,-9.999995913369837e-09,128.9881003829071,-1.2699890267723504,-368.5914344921076,369.3844097396501,07
15,-1.0000001939701917e-08,61.40091457861993,20.998629040796047,-176.17618643991165,87.59320208336852,-1.0000030112389362e-08,96.6163279805984,21.192895848125282,-258.07084045002296,148.84440173756596,-9.999972140070827e-09,137.79041723598667,-21.716564397425472,-281.0395227970044,338.60328784526104,-1.0000004280508594e-08,121.24377722383832,-1.2094915038894385,-321.67482590122995,260.93759760173907,-9.999990866524236e-09,116.75455931364111,-1.9282176184014475,-259.5510121161039,271.0398774489512,-1.0000041002950919e-08,160.82551537385694,34.705014479880845,-485.8852924988588,315.7766179789974,-9.999973600999817e-09,177.90559175272583,-28.17613794976826,-426.60417773498676,416.15989812086264,-9.999992692685473e-09,174.66323159426597,-27.432654869217195,-375.72197521628436,499.80614012338447,-9.999957198751617e-09,134.6161035651117,-3.822157335597936,-415.9014726054947,379.239126789677,-1.0000024534296857e-08,172.20823587469943,-9.532287098989684,-373.67473729537863,353.96058133469455,-9.999997274690031e-09,173.95034212991942,3.5984528285766473,-444.581040026177,460.2641162490486,-1.0000001624274067e-08,164.7283888356452,-12.806795180248237,-331.80405624964834,447.98724824004654,08
16,-9.999995133100944e-09,63.36610451931756,20.01930891434722,-200.42823552055708,86.97239392856531,-9.999967425254543e-09,72.05534591440315,2.6335910551417356,-162.16182760105352,167.28834932919747,-9.999997141878304e-09,112.61898050543162,-12.280679472717573,-183.48242786559237,361.70335841716326,-9.999972073664964e-09,127.11461556929889,-23.024174423137595,-192.72508629766017,289.4609588446475,-1.0000016100752235e-08,154.15874889872518,16.235181096338316,-458.997428541306,316.47667609500394,-9.999994054005668e-09,121.505659193584,12.070883165597138,-372.9538971811116,325.6497375669539,-1.0000008331266247e-08,157.48148065700485,5.405768676877628,-389.53208184283824,322.85859410584123,-1.000000673752553e-08,164.58395914821216,0.9383643195938589,-344.85862925767617,358.3398750902048,-1.0000032436594572e-08,130.3139065316541,-2.974574638992138,-259.7999073750534,284.78818343876117,-9.999957995621975e-09,142.49036317980134,-6.841883178411564,-343.92087741599545,380.8863021860287,-9.999998569604363e-09,148.5114329770115,-7.006212572770174,-482.2589206878735,340.0460016499274,-1.0000078123828422e-08,165.0433778719567,8.532386138422936,-414.95948314184693,323.3573454060148,01
17,-9.999999947526023e-09,47.56518397473915,11.208455647243431,-139.66195622435885,82.61750466438914,-9.999971011171153e-09,80.07465022971535,2.3922520400185974,-196.62709507419657,141.09364420755935,-1.0000001873296055e-08,78.7716636913898,-8.043047933798356,-214.65110316161167,183.69103389791,-9.99998548764932e-09,144.64032642254327,10.519965597297599,-423.20216103718604,254.1242461871198,-9.999994651658437e-09,135.83438053399394,11.519908122774979,-263.4007025794336,243.09985162754526,-9.999953015182239e-09,121.09852979043248,22.460726721495362,-311.6068611567557,272.00683705379305,-1.0000003882073414e-08,190.02804440854203,0.980322602966389,-431.8081995345933,406.42774892327884,-1.0000057205981529e-08,154.15708630830633,7.461496609303367,-410.6579993125586,362.2760769632523,-1.0000001134530827e-08,128.64141341796454,-0.991496140251515,-288.96912006346327,265.4254599369548,-9.999991264959416e-09,149.2054622865628,-23.775863392928045,-301.659065781149,442.6800090476004,-9.999984557967238e-09,146.94043978729923,-6.678683521444285,-365.9092278053828,318.5645424698085,-1.0000022409309235e-08,150.19907646570286,16.28755184003208,-329.27171282194786,376.9880253786403,02
18,-9.999999989029688e-09,68.42487859848481,25.22219430421564,-235.08051342679312,77.09040809493392,-9.9999707455477e-09,74.17595369468638,-3.4107427316789654,-178.5635652714269,211.81487069279638,-9.999999499286448e-09,124.30700504038424,-12.145766440812576,-237.2258997610985,401.13156825286626,-1.000000780001934e-08,162.29066563537788,1.8858480961707471,-323.32305609941017,374.28999527308076,-9.9999884095073e-09,174.99558113689628,24.092132151004776,-388.5829268500974,370.2709649692385,-9.999996046181562e-09,135.04718183584637,-7.378979925897269,-417.55285145135457,340.3550171046134,-1.0000002587159084e-08,149.39674664489482,16.083683904602054,-499.98769597042224,334.19082728185464,-9.999949362859765e-09,132.14976043187767,-1.4665191226044954,-415.82842785302114,328.1204966037049,-9.999994784470162e-09,142.09036205842546,-14.634900137546538,-321.61563043458824,334.8321072338275,-9.999995083296547e-09,151.0515429949731,-9.204633948828803,-439.5040587367744,370.51639897672555,-1.0000011253124226e-08,124.94858810106777,-9.262761074489788,-265.2318907172677,312.1453840556855,-1.0000006272684488e-08,159.69953946314993,7.276471871900696,-367.6598085056329,365.73911930447446,03
19,-1.0000003052000126e-08,49.80865817119286,9.448167248128348,-142.570521896222,77.60481505198051,-9.999997714628874e-09,83.05820874948567,15.401607735128277,-184.3678864538253,143.20508002554246,-1.000000140015428e-08,74.05668853156905,3.9016754895823595,-160.05432171541293,202.33196335322006,-1.000000965938351e-08,144.25649658815775,-0.5392142892099159,-301.81127327816455,247.3069786733412,-9.999998370386773e-09,137.92245127063683,12.572923195733239,-358.59033682960046,310.78600687118427,-9.999997905545731e-09,123.00816017929502,-4.994742885262056,-282.9217521583747,269.9740057059736,-1.0000003367427976e-08,168.2488299200691,10.625805061599209,-414.4006269281387,345.4047965378486,-1.0000034627988056e-08,157.49715768046735,17.209863931836935,-343.1401986396922,279.7561419438565,-9.999985421243458e-09,121.33072469969109,15.991474628685069,-307.85105190503316,315.5714679479486,-1.0000011020703704e-08,178.26729914761043,-0.7576379546549994,-408.1779626297172,361.4009985900606,-9.999999100851268e-09,113.77934381262384,-3.3522423528349776,-270.5758357880371,287.99264668340015,-1.0000040471704014e-08,139.02654833220714,8.317509533746318,-346.52679908670837,299.53299710243203,04
20,-1.0000006056865433e-08,44.6793846968501,11.604308636163417,-137.49625194181382,83.49190145293474,-1.0000011900581391e-08,86.81854122081288,13.156285340075687,-213.56244837311235,162.00721892972675,-9.999999955826756e-09,85.94997027194187,-3.3696318515998573,-199.16949009802846,210.6162951575023,-1.0000076131652527e-08,130.31627170741825,13.842422731438177,-264.08872191895944,243.62438404776032,-9.999992725888405e-09,131.25778466066384,19.07936734439609,-271.919490131906,263.4268835895139,-9.999943718361397e-09,148.30768767429777,26.115175863865403,-332.4502312519973,326.20261867310165,-9.999999989029688e-09,205.05648405581434,-29.68631011158171,-449.9176296949823,672.8611031675222,-9.999976456451933e-09,163.33705680456367,-16.26108397716351,-486.55370377629964,492.54352043325287,-9.999993821585147e-09,137.04130987635622,12.900858738656645,-336.63411973507976,364.84470131905584,-1.0000007667207615e-08,174.89606546781985,-1.1471533095606432,-604.1465633679652,508.350818059879,-9.999998532251065e-09,126.41493616943886,-6.426401498715092,-329.46737944501797,330.2390444052849,-9.999944913666934e-09,149.63041243636775,-4.929491365744511,-350.3096149973306,362.0635856982193,05
21,-9.999998826927083e-09,57.61734820202246,14.757106019388134,-150.65729829350715,96.16305693373045,-9.99997240569428e-09,70.55639744530957,6.3181410281151855,-158.54817328830885,127.45162945576973,-9.99999534892e-09,86.88802268078994,9.07251286144556,-223.19904818760867,175.73676991871676,-1.000001596794051e-08,128.15288689616793,-18.686048727592876,-233.05659305792693,275.8163742454217,-1.000002018471282e-08,132.5929138293153,13.743923738013883,-270.8324352377387,302.88189365596014,-1.0000000096939215e-08,126.63548025781529,-2.9625875937098414,-365.0594011424309,276.268380014324,-1.0000004363515924e-08,113.32335765205418,-11.597612194431388,-286.4528923097331,364.5675360018664,-1.0000019487451256e-08,162.43870922857656,3.135738435236476,-435.9188896025542,402.1401845650016,-1.0000100369792579e-08,137.9279478466468,5.8825376081225045,-332.2486881928029,290.9092482096061,-9.999992692685473e-09,155.5866322238975,-1.926345160873133,-322.360132634402,362.15786867075104,-1.0000018283844987e-08,134.80497184999427,1.82627108273336,-356.9236864110485,224.59457931795998,-1.000000062818612e-08,191.84480551304154,29.92079276350242,-456.3814867870449,463.9840491560672,06
22,-1.0000015403490673e-08,63.92372768222681,16.78373256084422,-162.09115055226738,105.373251108122,-1.0000006040263968e-08,98.62128508947953,-6.604410291508799,-188.63896467936803,216.22995574915257,-9.99998493980095e-09,95.8225349603953,-9.654142423818692,-221.4705744067703,266.12676067030884,-9.99994949567149e-09,136.91179474125462,24.413855075887476,-353.4682624425327,231.72539625701023,-1.0000008464077973e-08,133.98376447483588,1.028701496552614,-359.12195876833715,421.75180550418054,-9.999971077577017e-09,175.54327993090666,13.960689652356791,-395.8110906416065,374.43532409077216,-9.999989571609906e-09,143.03487849101538,6.016399829016812,-482.8229105058712,283.8059043245574,-1.000000335082651e-08,145.15613735086154,13.200768654183136,-371.3724315941141,325.8681011821731,-9.999978606341752e-09,152.22190024603756,-16.349229864594946,-466.0973848001504,372.18577809542444,-1.00000104894568e-08,124.03984965489396,-0.8366140098396215,-315.97132405955006,277.25835813905974,-9.999985022808278e-09,120.30990905679049,18.078031766463,-299.64715786879816,410.84001939071896,-9.999975559972779e-09,119.17208564237012,3.1651138351502652,-279.26905460304954,468.81622904354845,07
23,-9.999996428015276e-09,55.87653088590826,16.64147338569846,-202.6997827456654,80.40218039682135,-9.999991065741826e-09,58.20995987201148,0.010592248641188462,-149.91168391674702,144.615567843993,-1.000000630588742e-08,123.31007834346268,-3.615219348461874,-210.04905784436943,434.8705900514854,-9.999972737723595e-09,130.26593461985226,-20.565141251855792,-240.27696696376597,425.46216865311516,-9.99999116535062e-09,134.9581621780194,-12.166394840144942,-290.59794994056466,289.9153520288244,-1.0000022143685783e-08,142.03451887939255,2.524594525564737,-441.12556490139514,356.60686597054456,-9.999981768920984e-09,135.34876310863646,3.661083811860138,-415.7177997268809,327.2039718101447,-1.0000064643438201e-08,132.9910768954754,-10.614618905818986,-273.861862101247,358.33406774996536,-9.999930769218081e-09,129.1155965756153,8.866310588548515,-438.95995701044546,245.54409145009421,-1.0000005509017063e-08,147.62505694275566,-10.153486755737338,-469.23824058740115,344.36981453306015,-1.0000004716297071e-08,114.47489360139107,-4.260782556320002,-327.412818512776,252.85734911161663,-9.99998628451968e-09,142.90427924469938,6.802626639294061,-378.82889640310736,398.8235332120214,08
